Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name
83.976,3,-1.0497,0.2,South,Florida,386,US-2016-168935,11/27/2016 0:00,12/2/2016 0:00,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,33024,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200
105.42,2,51.6558,0,South,Arkansas,496,CA-2016-134782,12/27/2016 0:00,12/31/2016 0:00,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,72701,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White"
2.74,1,0.7398,0,South,Georgia,507,CA-2016-145352,3/16/2016 0:00,3/22/2016 0:00,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,30318,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
8.34,3,2.1684,0,South,Georgia,508,CA-2016-145352,3/16/2016 0:00,3/22/2016 0:00,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,30318,OFF-AR-10003856,Office Supplies,Art,Newell 344
46.74,3,11.685,0,South,Georgia,509,CA-2016-145352,3/16/2016 0:00,3/22/2016 0:00,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,30318,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle
6354.95,5,3177.475,0,South,Georgia,510,CA-2016-145352,3/16/2016 0:00,3/22/2016 0:00,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,30318,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
152.94,3,41.2938,0,South,Kentucky,539,CA-2016-134894,12/7/2016 0:00,12/11/2016 0:00,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,42420,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
283.92,4,70.98,0,South,Kentucky,540,CA-2016-134894,12/7/2016 0:00,12/11/2016 0:00,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,42420,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
70.98,1,4.9686,0,South,Kentucky,587,CA-2016-128139,7/3/2016 0:00,7/9/2016 0:00,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,40475,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
294.93,3,144.5157,0,South,Kentucky,588,CA-2016-128139,7/3/2016 0:00,7/9/2016 0:00,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,40475,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box"
392.94,3,43.2234,0,South,Georgia,636,CA-2016-168004,10/4/2016 0:00,10/9/2016 0:00,Second Class,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,31088,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat
186.69,3,87.7443,0,South,South Carolina,786,CA-2016-154921,5/23/2016 0:00,5/28/2016 0:00,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,29203,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes
143.96,4,69.1008,0,South,Virginia,789,CA-2016-115938,6/26/2016 0:00,6/30/2016 0:00,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,23223,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System
15.42,1,4.1634,0,South,Virginia,790,CA-2016-115938,6/26/2016 0:00,6/30/2016 0:00,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,23223,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
43.04,8,21.0896,0,South,Virginia,791,CA-2016-115938,6/26/2016 0:00,6/30/2016 0:00,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,23223,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11"""
332.94,3,79.9056,0,South,Virginia,792,CA-2016-115938,6/26/2016 0:00,6/30/2016 0:00,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,23223,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair
83.72,7,23.4416,0,South,Kentucky,847,CA-2016-114300,10/13/2016 0:00,10/17/2016 0:00,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,40214,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
287.94,3,77.7438,0,South,Kentucky,848,CA-2016-114300,10/13/2016 0:00,10/17/2016 0:00,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,40214,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs
30.84,2,8.3268,0,South,Virginia,882,CA-2016-129098,10/9/2016 0:00,10/13/2016 0:00,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Springfield,22153,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
46.2,4,12.936,0,South,Virginia,928,CA-2016-115091,10/5/2016 0:00,10/9/2016 0:00,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,22153,OFF-AR-10000658,Office Supplies,Art,Newell 324
28.84,2,9.5172,0,South,Virginia,929,CA-2016-115091,10/5/2016 0:00,10/9/2016 0:00,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,22153,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber
6.24,2,3.0576,0,South,Arkansas,962,CA-2016-160059,11/27/2016 0:00,12/1/2016 0:00,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,72701,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets
1166.92,5,131.2785,0.2,South,Florida,991,CA-2016-153549,3/29/2016 0:00,3/31/2016 0:00,Second Class,SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,32216,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
10.67,1,4.9082,0,South,Kentucky,997,CA-2016-162537,10/28/2016 0:00,11/3/2016 0:00,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,42420,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes
36.63,3,9.8901,0,South,Kentucky,998,CA-2016-162537,10/28/2016 0:00,11/3/2016 0:00,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,42420,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box
24.1,5,9.158,0,South,Kentucky,999,CA-2016-162537,10/28/2016 0:00,11/3/2016 0:00,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,42420,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers
33.11,7,12.9129,0,South,Kentucky,1000,CA-2016-162537,10/28/2016 0:00,11/3/2016 0:00,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,42420,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
115.296,3,40.3536,0.2,South,North Carolina,1006,CA-2016-111199,11/13/2016 0:00,11/17/2016 0:00,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Jacksonville,28540,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910
279.9,5,137.151,0,South,Georgia,1118,CA-2016-142755,9/4/2016 0:00,9/8/2016 0:00,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,30076,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
619.95,5,111.591,0,South,Georgia,1119,CA-2016-142755,9/4/2016 0:00,9/8/2016 0:00,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,30076,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard
4.36,2,2.0492,0,South,Georgia,1120,CA-2016-142755,9/4/2016 0:00,9/8/2016 0:00,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,30076,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9"""
15.28,2,7.4872,0,South,Georgia,1121,CA-2016-142755,9/4/2016 0:00,9/8/2016 0:00,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,30076,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes
15.552,3,5.4432,0.2,South,Florida,1194,US-2016-130519,9/15/2016 0:00,9/15/2016 0:00,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,33065,OFF-PA-10001937,Office Supplies,Paper,Xerox 21
15.712,4,2.5532,0.2,South,Florida,1195,US-2016-130519,9/15/2016 0:00,9/15/2016 0:00,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,33065,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate
24.672,2,2.1588,0.2,South,Florida,1196,US-2016-130519,9/15/2016 0:00,9/15/2016 0:00,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,33065,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
55.968,1,-2.0988,0.2,South,Florida,1197,US-2016-130519,9/15/2016 0:00,9/15/2016 0:00,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,33065,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats"
61.96,2,4.3372,0,South,Virginia,1303,CA-2016-115847,9/19/2016 0:00,9/24/2016 0:00,Second Class,TC-21535,Tracy Collins,Home Office,United States,Arlington,22204,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library
255.968,4,31.996,0.2,South,Florida,1468,CA-2016-100769,5/16/2016 0:00,5/16/2016 0:00,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,32216,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
74.352,3,23.235,0.2,South,Florida,1531,CA-2016-103793,3/26/2016 0:00,3/31/2016 0:00,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Miami,33142,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988
517.5,6,155.25,0,South,Louisiana,1628,CA-2016-143119,9/24/2016 0:00,9/30/2016 0:00,Standard Class,MC-17275,Marc Crier,Consumer,United States,Lafayette,70506,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair
196.62,2,96.3438,0,South,Virginia,1674,CA-2016-150560,12/11/2016 0:00,12/12/2016 0:00,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,23434,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box"
38.88,6,18.6624,0,South,Georgia,1829,US-2016-140851,7/13/2016 0:00,7/15/2016 0:00,Second Class,ND-18460,Neil Ducich,Corporate,United States,Macon,31204,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931
207,3,25.875,0.2,South,North Carolina,1833,CA-2016-131422,11/5/2016 0:00,11/9/2016 0:00,Standard Class,GB-14530,George Bell,Corporate,United States,Monroe,28110,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair
3.76,2,1.8048,0,South,Georgia,1982,CA-2016-119592,12/14/2016 0:00,12/16/2016 0:00,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,31907,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack
13.12,5,1.476,0.2,South,North Carolina,2095,US-2016-164357,11/25/2016 0:00,11/29/2016 0:00,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Wilmington,28403,OFF-AR-10001177,Office Supplies,Art,Newell 349
287.97,3,77.7519,0,South,Georgia,2291,CA-2016-149342,4/20/2016 0:00,4/25/2016 0:00,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,31907,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED
595.38,6,297.69,0,South,Georgia,2292,CA-2016-149342,4/20/2016 0:00,4/25/2016 0:00,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,31907,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
12.96,2,6.2208,0,South,Georgia,2293,CA-2016-149342,4/20/2016 0:00,4/25/2016 0:00,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,31907,OFF-PA-10001166,Office Supplies,Paper,Xerox 2
194.32,4,56.3528,0,South,Virginia,2320,CA-2016-117828,12/23/2016 0:00,12/26/2016 0:00,First Class,BD-11500,Bradley Drucker,Consumer,United States,Richmond,23223,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector
94.74,3,44.5278,0,South,Kentucky,2322,CA-2016-109470,12/31/2016 0:00,1/3/2017 0:00,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,42420,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders
60.64,4,27.8944,0,South,Kentucky,2323,CA-2016-109470,12/31/2016 0:00,1/3/2017 0:00,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,42420,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack"
76.3,5,38.15,0,South,Kentucky,2324,CA-2016-109470,12/31/2016 0:00,1/3/2017 0:00,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,42420,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts
364.8,12,167.808,0,South,Kentucky,2325,CA-2016-109470,12/31/2016 0:00,1/3/2017 0:00,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,42420,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
33.96,2,16.98,0,South,Virginia,2435,CA-2016-154746,11/14/2016 0:00,11/17/2016 0:00,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,22153,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes
826.11,3,322.1829,0,South,Virginia,2436,CA-2016-154746,11/14/2016 0:00,11/17/2016 0:00,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,22153,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room
269.49,3,5.3898,0,South,South Carolina,2449,CA-2016-128027,9/14/2016 0:00,9/17/2016 0:00,Second Class,CM-12385,Christopher Martinez,Consumer,United States,North Charleston,29406,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving
106.5,6,41.535,0,South,Louisiana,2512,CA-2016-102722,4/18/2016 0:00,4/19/2016 0:00,First Class,KW-16570,Kelly Williams,Consumer,United States,Monroe,71203,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
6.992,2,0.5244,0.2,South,Florida,2558,US-2016-112508,3/24/2016 0:00,3/30/2016 0:00,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Coral Springs,33065,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
9.216,4,3.3408,0.2,South,Tennessee,2562,CA-2016-144288,12/25/2016 0:00,12/31/2016 0:00,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,37211,OFF-LA-10003190,Office Supplies,Labels,Avery 474
10.368,2,3.6288,0.2,South,Tennessee,2563,CA-2016-144288,12/25/2016 0:00,12/31/2016 0:00,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,37211,OFF-PA-10002787,Office Supplies,Paper,Xerox 227
4.928,2,0.7392,0.2,South,North Carolina,2635,CA-2016-116750,7/5/2016 0:00,7/10/2016 0:00,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,28314,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays
7.23,5,-5.784,0.7,South,North Carolina,2636,CA-2016-116750,7/5/2016 0:00,7/10/2016 0:00,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,28314,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
29.99,1,2.999,0,South,Arkansas,2642,CA-2016-169740,2/20/2016 0:00,2/25/2016 0:00,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,71901,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand
12.828,2,-8.9796,0.7,South,Florida,2711,US-2016-120572,12/11/2016 0:00,12/15/2016 0:00,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Jacksonville,32216,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock
8.226,3,-6.0324,0.7,South,Florida,2749,CA-2016-110247,12/4/2016 0:00,12/8/2016 0:00,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,32303,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
387.136,4,24.196,0.2,South,Florida,2911,CA-2016-118444,11/5/2016 0:00,11/9/2016 0:00,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Coral Springs,33065,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'"
53.7,6,10.203,0,South,Louisiana,3035,US-2016-123960,6/11/2016 0:00,6/16/2016 0:00,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,71203,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
36.26,7,16.6796,0,South,Louisiana,3036,US-2016-123960,6/11/2016 0:00,6/16/2016 0:00,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,71203,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8"""
56.3,2,15.764,0,South,Louisiana,3037,US-2016-123960,6/11/2016 0:00,6/16/2016 0:00,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,71203,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
32.4,5,15.552,0,South,Louisiana,3038,US-2016-123960,6/11/2016 0:00,6/16/2016 0:00,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,71203,OFF-PA-10004451,Office Supplies,Paper,Xerox 222
29.16,2,10.7892,0,South,Louisiana,3039,US-2016-123960,6/11/2016 0:00,6/16/2016 0:00,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,71203,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame
1123.92,5,-182.637,0.2,South,Florida,3119,CA-2016-121720,6/11/2016 0:00,6/12/2016 0:00,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,33801,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 ""Pillow Soft"" Series Mid Back Swivel/Tilt Chairs"
249.584,2,31.198,0.2,South,Florida,3120,CA-2016-121720,6/11/2016 0:00,6/12/2016 0:00,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,33801,TEC-PH-10002496,Technology,Phones,Cisco SPA301
48.672,3,7.3008,0.2,South,Florida,3121,CA-2016-121720,6/11/2016 0:00,6/12/2016 0:00,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,33801,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock"
60.768,2,7.596,0.2,South,Florida,3122,CA-2016-121720,6/11/2016 0:00,6/12/2016 0:00,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,33801,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
78.6,5,-62.88,0.7,South,Florida,3123,CA-2016-121720,6/11/2016 0:00,6/12/2016 0:00,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,33801,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
3.768,2,-3.14,0.7,South,Florida,3124,CA-2016-121720,6/11/2016 0:00,6/12/2016 0:00,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,33801,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs
1036.624,2,51.8312,0.2,South,Florida,3125,CA-2016-121720,6/11/2016 0:00,6/12/2016 0:00,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,33801,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack
563.808,4,21.1428,0.2,South,Florida,3126,CA-2016-121720,6/11/2016 0:00,6/12/2016 0:00,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,33801,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files
4.608,2,1.6704,0.2,South,Florida,3257,CA-2016-155453,8/9/2016 0:00,8/14/2016 0:00,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,32216,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels
58.72,4,27.0112,0,South,Georgia,3454,CA-2016-153325,3/1/2016 0:00,3/2/2016 0:00,Second Class,ST-20530,Shui Tom,Consumer,United States,Macon,31204,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
5.16,3,0.8385,0.2,South,Tennessee,3455,CA-2016-153626,7/9/2016 0:00,7/14/2016 0:00,Standard Class,EB-13870,Emily Burns,Consumer,United States,Nashville,37211,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"
47.952,3,16.1838,0.2,South,North Carolina,3470,CA-2016-100888,4/6/2016 0:00,4/10/2016 0:00,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,28540,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884
87.168,3,10.896,0.2,South,Florida,3530,CA-2016-141145,9/17/2016 0:00,9/23/2016 0:00,Standard Class,DB-13405,Denny Blanton,Consumer,United States,Orlando,32839,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
14.496,3,4.8924,0.2,South,Florida,3576,CA-2016-143532,3/19/2016 0:00,3/24/2016 0:00,Standard Class,DC-12850,Dan Campbell,Consumer,United States,North Miami,33161,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4"" x 11"""
2.946,2,-2.0622,0.7,South,Tennessee,3649,CA-2016-168459,11/22/2016 0:00,11/27/2016 0:00,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,38109,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
55.104,6,18.5976,0.2,South,Tennessee,3650,CA-2016-168459,11/22/2016 0:00,11/27/2016 0:00,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,38109,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
8.688,3,2.9322,0.2,South,Florida,3658,CA-2016-128083,3/12/2016 0:00,3/17/2016 0:00,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,33317,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes
30.88,4,3.86,0.2,South,Florida,3659,CA-2016-128083,3/12/2016 0:00,3/17/2016 0:00,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,33317,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak"
6.408,3,1.4418,0.2,South,Florida,3660,CA-2016-128083,3/12/2016 0:00,3/17/2016 0:00,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,33317,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
24.78,6,6.9384,0,South,Alabama,3703,CA-2016-104941,6/13/2016 0:00,6/19/2016 0:00,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,35601,OFF-AR-10004269,Office Supplies,Art,Newell 31
19.14,3,8.8044,0,South,Alabama,3704,CA-2016-104941,6/13/2016 0:00,6/19/2016 0:00,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,35601,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
